Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Month_Name,Day,Day_of_Week
800-09-8606,Alex,Yangon,Member,Female,Home and lifestyle,87.37,5,21.8425,458.6925,2019-01-29,7:45:00 PM,Cash,436.85,4.761904762,21.8425,6.6,2019,1,January,29,Tuesday
182-52-7000,Alex,Yangon,Member,Female,Sports and travel,27.04,4,5.408,113.568,2019-01-01,8:26:00 PM,Ewallet,108.16,4.761904762,5.408,6.9,2019,1,January,1,Tuesday
826-58-8051,Cairo,Mandalay,Normal,Male,Home and lifestyle,62.19,4,12.438,261.198,2019-01-06,7:46:00 PM,Ewallet,248.76,4.761904762,12.438,4.3,2019,1,January,6,Sunday
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,7:38:00 PM,Credit card,626.22,4.761904762,31.311,7.8,2019,2,February,19,Tuesday
751-41-9720,Giza,Naypyitaw,Normal,Male,Home and lifestyle,97.5,10,48.75,1023.75,2019-01-12,4:18:00 PM,Ewallet,975.0,4.761904762,48.75,8.0,2019,1,January,12,Saturday
626-43-7888,Giza,Naypyitaw,Normal,Female,Fashion accessories,60.41,8,24.164,507.444,2019-02-07,12:23:00 PM,Ewallet,483.28,4.761904762,24.164,9.6,2019,2,February,7,Thursday
176-64-7711,Cairo,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2019-03-27,7:11:00 PM,Credit card,96.96,4.761904762,4.848,4.3,2019,3,March,27,Wednesday
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,6:57:00 PM,Credit card,197.7,4.761904762,9.885,5.0,2019,2,February,27,Wednesday
729-06-2010,Cairo,Mandalay,Member,Male,Health and beauty,80.47,9,36.2115,760.4415,2019-01-06,11:18:00 AM,Cash,724.23,4.761904762,36.2115,9.2,2019,1,January,6,Sunday
640-48-5028,Cairo,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,2019-03-02,12:40:00 PM,Cash,795.51,4.761904762,39.7755,6.3,2019,3,March,2,Saturday
186-79-9562,Cairo,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2019-03-29,2:06:00 PM,Cash,502.39,4.761904762,25.1195,8.9,2019,3,March,29,Friday
834-45-5519,Cairo,Mandalay,Normal,Female,Electronic accessories,43.0,4,8.6,180.6,2019-01-31,8:48:00 PM,Ewallet,172.0,4.761904762,8.6,7.6,2019,1,January,31,Thursday
162-65-8559,Giza,Naypyitaw,Member,Male,Food and beverages,68.98,1,3.449,72.429,2019-01-21,8:13:00 PM,Cash,68.98,4.761904762,3.449,4.8,2019,1,January,21,Monday
760-27-5490,Giza,Naypyitaw,Normal,Male,Fashion accessories,15.62,8,6.248,131.208,2019-01-20,8:37:00 PM,Ewallet,124.96,4.761904762,6.248,9.1,2019,1,January,20,Sunday
445-30-9252,Alex,Yangon,Normal,Male,Sports and travel,25.7,3,3.855,80.955,2019-01-17,5:59:00 PM,Ewallet,77.1,4.761904762,3.855,6.1,2019,1,January,17,Thursday
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,8:18:00 PM,Cash,483.72,4.761904762,24.186,9.1,2019,2,February,28,Thursday
728-88-7867,Giza,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2019-03-19,3:52:00 PM,Ewallet,302.12,4.761904762,15.106,8.3,2019,3,March,19,Tuesday
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,3:14:00 PM,Ewallet,698.67,4.761904762,34.9335,7.2,2019,2,February,19,Tuesday
268-20-3585,Giza,Naypyitaw,Normal,Female,Health and beauty,13.85,9,6.2325,130.8825,2019-02-04,12:50:00 PM,Ewallet,124.65,4.761904762,6.2325,6.0,2019,2,February,4,Monday
735-32-9839,Giza,Naypyitaw,Member,Male,Fashion accessories,98.7,8,39.48,829.08,2019-01-31,10:36:00 AM,Ewallet,789.6,4.761904762,39.48,8.5,2019,1,January,31,Thursday
258-92-7466,Alex,Yangon,Normal,Female,Health and beauty,35.68,5,8.92,187.32,2019-02-06,6:33:00 PM,Credit card,178.4,4.761904762,8.92,6.6,2019,2,February,6,Wednesday
857-16-3520,Alex,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2019-03-28,4:06:00 PM,Ewallet,500.22,4.761904762,25.011,4.5,2019,3,March,28,Thursday
482-17-1179,Alex,Yangon,Member,Male,Electronic accessories,11.94,3,1.791,37.611,2019-01-19,12:47:00 PM,Credit card,35.82,4.761904762,1.791,8.1,2019,1,January,19,Saturday
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,1:34:00 PM,Credit card,136.14,4.761904762,6.807,7.2,2019,2,February,17,Sunday
821-14-9046,Cairo,Mandalay,Member,Female,Fashion accessories,17.48,6,5.244,110.124,2019-01-18,3:04:00 PM,Credit card,104.88,4.761904762,5.244,6.1,2019,1,January,18,Friday
418-05-0656,Cairo,Mandalay,Normal,Female,Fashion accessories,25.56,7,8.946,187.866,2019-02-02,8:42:00 PM,Cash,178.92,4.761904762,8.946,7.1,2019,2,February,2,Saturday
678-79-0726,Giza,Naypyitaw,Member,Female,Sports and travel,90.63,9,40.7835,856.4535,2019-01-18,3:28:00 PM,Cash,815.67,4.761904762,40.7835,5.1,2019,1,January,18,Friday
776-68-1096,Cairo,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2019-03-18,1:45:00 PM,Credit card,132.36,4.761904762,6.618,7.9,2019,3,March,18,Monday
592-46-1692,Giza,Naypyitaw,Member,Female,Food and beverages,36.77,7,12.8695,270.2595,2019-01-11,8:10:00 PM,Cash,257.39,4.761904762,12.8695,7.4,2019,1,January,11,Friday
434-35-9162,Cairo,Mandalay,Member,Male,Food and beverages,23.34,4,4.668,98.028,2019-02-04,6:53:00 PM,Ewallet,93.36,4.761904762,4.668,7.4,2019,2,February,4,Monday
149-14-0304,Giza,Naypyitaw,Member,Female,Health and beauty,28.5,8,11.4,239.4,2019-02-06,2:24:00 PM,Cash,228.0,4.761904762,11.4,6.6,2019,2,February,6,Wednesday
442-44-6497,Giza,Naypyitaw,Member,Male,Home and lifestyle,55.57,3,8.3355,175.0455,2019-01-08,11:42:00 AM,Credit card,166.71,4.761904762,8.3355,5.9,2019,1,January,8,Tuesday
174-64-0215,Cairo,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,2019-03-05,5:49:00 PM,Credit card,697.4,4.761904762,34.87,8.9,2019,3,March,5,Tuesday
210-74-9613,Giza,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2019-03-16,3:33:00 PM,Ewallet,389.04,4.761904762,19.452,6.8,2019,3,March,16,Saturday
299-29-0180,Cairo,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,2019-03-09,10:54:00 AM,Cash,365.26,4.761904762,18.263,9.3,2019,3,March,9,Saturday
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,4:23:00 PM,Credit card,89.28,4.761904762,4.464,4.4,2019,3,March,1,Friday
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,7:33:00 PM,Ewallet,168.0,4.761904762,8.4,4.8,2019,2,February,28,Thursday
756-49-0168,Alex,Yangon,Member,Male,Fashion accessories,19.7,1,0.985,20.685,2019-02-08,11:39:00 AM,Ewallet,19.7,4.761904762,0.985,9.5,2019,2,February,8,Friday
438-23-1242,Cairo,Mandalay,Normal,Male,Electronic accessories,75.88,7,26.558,557.718,2019-01-24,10:38:00 AM,Ewallet,531.16,4.761904762,26.558,8.9,2019,1,January,24,Thursday
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,8:03:00 PM,Ewallet,53.72,4.761904762,2.686,6.4,2019,3,March,1,Friday
607-65-2441,Giza,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,2019-03-10,12:39:00 PM,Credit card,819.5,4.761904762,40.975,6.0,2019,3,March,10,Sunday
386-27-7606,Giza,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2019-03-23,3:59:00 PM,Credit card,568.4,4.761904762,28.42,8.1,2019,3,March,23,Saturday
137-63-5492,Giza,Naypyitaw,Normal,Male,Electronic accessories,58.76,10,29.38,616.98,2019-01-29,2:26:00 PM,Ewallet,587.6,4.761904762,29.38,9.0,2019,1,January,29,Tuesday
197-77-7132,Cairo,Mandalay,Member,Male,Electronic accessories,91.56,8,36.624,769.104,2019-01-12,6:22:00 PM,Ewallet,732.48,4.761904762,36.624,6.0,2019,1,January,12,Saturday
805-86-0265,Alex,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2019-03-20,11:32:00 AM,Cash,845.64,4.761904762,42.282,9.8,2019,3,March,20,Wednesday
733-29-1227,Giza,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2019-03-23,12:41:00 PM,Cash,389.27,4.761904762,19.4635,8.5,2019,3,March,23,Saturday
451-73-2711,Giza,Naypyitaw,Normal,Male,Food and beverages,84.83,1,4.2415,89.0715,2019-01-14,3:20:00 PM,Ewallet,84.83,4.761904762,4.2415,8.8,2019,1,January,14,Monday
373-14-0504,Alex,Yangon,Member,Female,Sports and travel,71.63,2,7.163,150.423,2019-02-12,2:33:00 PM,Ewallet,143.26,4.761904762,7.163,8.8,2019,2,February,12,Tuesday
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,3:29:00 PM,Ewallet,75.38,4.761904762,3.769,9.5,2019,2,February,20,Wednesday
345-68-9016,Giza,Naypyitaw,Member,Female,Sports and travel,31.67,8,12.668,266.028,2019-01-02,4:19:00 PM,Credit card,253.36,4.761904762,12.668,5.6,2019,1,January,2,Wednesday
390-17-5806,Giza,Naypyitaw,Member,Female,Food and beverages,38.42,1,1.921,40.341,2019-02-02,4:33:00 PM,Cash,38.42,4.761904762,1.921,8.6,2019,2,February,2,Saturday
457-13-1708,Cairo,Mandalay,Member,Male,Fashion accessories,65.23,10,32.615,684.915,2019-01-08,7:07:00 PM,Credit card,652.3,4.761904762,32.615,5.2,2019,1,January,8,Tuesday
664-14-2882,Giza,Naypyitaw,Member,Female,Home and lifestyle,10.53,5,2.6325,55.2825,2019-01-30,2:43:00 PM,Credit card,52.65,4.761904762,2.6325,5.8,2019,1,January,30,Wednesday
487-79-6868,Cairo,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2019-03-26,7:28:00 PM,Credit card,110.61,4.761904762,5.5305,8.0,2019,3,March,26,Tuesday
314-23-4520,Giza,Naypyitaw,Member,Male,Health and beauty,81.23,7,28.4305,597.0405,2019-01-15,8:44:00 PM,Cash,568.61,4.761904762,28.4305,9.0,2019,1,January,15,Tuesday
210-30-7976,Cairo,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-14,11:16:00 AM,Ewallet,89.28,4.761904762,4.464,4.1,2019,3,March,14,Thursday
585-86-8361,Alex,Yangon,Normal,Female,Food and beverages,27.28,5,6.82,143.22,2019-02-03,10:31:00 AM,Credit card,136.4,4.761904762,6.82,8.6,2019,2,February,3,Sunday
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,17.42,10,8.71,182.91,2019-02-22,12:30:00 PM,Ewallet,174.2,4.761904762,8.71,7.0,2019,2,February,22,Friday
775-72-1988,Cairo,Mandalay,Normal,Male,Home and lifestyle,73.28,5,18.32,384.72,2019-01-24,3:05:00 PM,Ewallet,366.4,4.761904762,18.32,8.4,2019,1,January,24,Thursday
288-38-3758,Giza,Naypyitaw,Member,Female,Fashion accessories,84.87,3,12.7305,267.3405,2019-01-25,6:30:00 PM,Ewallet,254.61,4.761904762,12.7305,7.4,2019,1,January,25,Friday
652-43-6591,Alex,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,2019-03-09,1:18:00 PM,Credit card,778.32,4.761904762,38.916,6.2,2019,3,March,9,Saturday
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,35.74,8,14.296,300.216,2019-02-17,3:28:00 PM,Ewallet,285.92,4.761904762,14.296,4.9,2019,2,February,17,Sunday
406-46-7107,Alex,Yangon,Normal,Female,Home and lifestyle,96.52,6,28.956,608.076,2019-01-11,11:52:00 AM,Cash,579.12,4.761904762,28.956,4.5,2019,1,January,11,Friday
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,18.85,10,9.425,197.925,2019-02-27,6:24:00 PM,Ewallet,188.5,4.761904762,9.425,5.6,2019,2,February,27,Wednesday
156-95-3964,Alex,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2019-03-25,3:19:00 PM,Ewallet,221.56,4.761904762,11.078,8.0,2019,3,March,25,Monday
842-40-8179,Cairo,Mandalay,Member,Female,Food and beverages,77.2,10,38.6,810.6,2019-02-11,10:38:00 AM,Credit card,772.0,4.761904762,38.6,5.6,2019,2,February,11,Monday
525-09-8450,Cairo,Mandalay,Normal,Male,Electronic accessories,72.13,10,36.065,757.365,2019-01-31,3:12:00 PM,Credit card,721.3,4.761904762,36.065,4.2,2019,1,January,31,Thursday
410-67-1709,Alex,Yangon,Member,Female,Fashion accessories,63.88,8,25.552,536.592,2019-01-20,5:48:00 PM,Ewallet,511.04,4.761904762,25.552,9.9,2019,1,January,20,Sunday
587-73-4862,Alex,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2019-03-26,11:07:00 AM,Ewallet,53.45,4.761904762,2.6725,7.6,2019,3,March,26,Tuesday
787-87-2010,Alex,Yangon,Member,Male,Health and beauty,55.5,4,11.1,233.1,2019-01-20,3:48:00 PM,Credit card,222.0,4.761904762,11.1,6.6,2019,1,January,20,Sunday
593-14-4239,Cairo,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,2019-03-05,7:40:00 PM,Ewallet,763.68,4.761904762,38.184,4.7,2019,3,March,5,Tuesday
801-88-0346,Giza,Naypyitaw,Normal,Female,Fashion accessories,76.06,3,11.409,239.589,2019-01-05,8:30:00 PM,Credit card,228.18,4.761904762,11.409,9.8,2019,1,January,5,Saturday
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,13.69,6,4.107,86.247,2019-02-13,1:59:00 PM,Cash,82.14,4.761904762,4.107,6.3,2019,2,February,13,Wednesday
711-31-1234,Cairo,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2019-03-16,6:51:00 PM,Cash,382.56,4.761904762,19.128,7.9,2019,3,March,16,Saturday
886-54-6089,Alex,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,72.009,2019-01-15,5:24:00 PM,Cash,68.58,4.761904762,3.429,7.7,2019,1,January,15,Tuesday
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,95.54,4,19.108,401.268,2019-02-26,11:58:00 AM,Ewallet,382.16,4.761904762,19.108,4.5,2019,2,February,26,Tuesday
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,85.87,7,30.0545,631.1445,2019-02-27,7:01:00 PM,Credit card,601.09,4.761904762,30.0545,8.0,2019,2,February,27,Wednesday
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,67.99,7,23.7965,499.7265,2019-02-17,4:50:00 PM,Ewallet,475.93,4.761904762,23.7965,5.7,2019,2,February,17,Sunday
471-06-8611,Giza,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,55.041,2019-02-06,10:22:00 AM,Credit card,52.42,4.761904762,2.621,6.3,2019,2,February,6,Wednesday
200-16-5952,Giza,Naypyitaw,Member,Male,Food and beverages,65.65,2,6.565,137.865,2019-01-17,4:46:00 PM,Cash,131.3,4.761904762,6.565,6.0,2019,1,January,17,Thursday
120-54-2248,Cairo,Mandalay,Normal,Female,Food and beverages,28.86,5,7.215,151.515,2019-01-22,6:08:00 PM,Credit card,144.3,4.761904762,7.215,8.0,2019,1,January,22,Tuesday
102-77-2261,Giza,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,2019-03-05,6:02:00 PM,Credit card,457.17,4.761904762,22.8585,4.2,2019,3,March,5,Tuesday
875-31-8302,Cairo,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,98.049,2019-01-03,1:07:00 PM,Cash,93.38,4.761904762,4.669,9.6,2019,1,January,3,Thursday
102-06-2002,Giza,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2019-03-20,5:52:00 PM,Cash,126.25,4.761904762,6.3125,6.1,2019,3,March,20,Wednesday
457-94-0464,Cairo,Mandalay,Member,Male,Electronic accessories,87.87,9,39.5415,830.3715,2019-01-31,8:32:00 PM,Ewallet,790.83,4.761904762,39.5415,5.6,2019,1,January,31,Thursday
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,7:24:00 PM,Cash,174.4,4.761904762,8.72,8.3,2019,2,February,19,Tuesday
534-53-3526,Alex,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,397.992,2019-02-11,4:06:00 PM,Ewallet,379.04,4.761904762,18.952,7.8,2019,2,February,11,Monday
307-04-2070,Alex,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,32.151,2019-02-05,2:14:00 PM,Credit card,30.62,4.761904762,1.531,4.1,2019,2,February,5,Tuesday
468-99-7231,Giza,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,2019-03-03,5:36:00 PM,Cash,352.08,4.761904762,17.604,8.8,2019,3,March,3,Sunday
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,1:08:00 PM,Ewallet,50.8,4.761904762,2.54,4.1,2019,2,February,24,Sunday
404-91-5964,Alex,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,548.163,2019-02-04,4:09:00 PM,Credit card,522.06,4.761904762,26.103,9.0,2019,2,February,4,Monday
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,11:33:00 AM,Ewallet,575.12,4.761904762,28.756,5.5,2019,2,February,19,Tuesday
790-38-4466,Giza,Naypyitaw,Normal,Female,Health and beauty,10.99,5,2.7475,57.6975,2019-01-23,10:18:00 AM,Credit card,54.95,4.761904762,2.7475,9.3,2019,1,January,23,Wednesday
704-10-4056,Giza,Naypyitaw,Member,Male,Health and beauty,60.47,3,9.0705,190.4805,2019-01-14,10:55:00 AM,Credit card,181.41,4.761904762,9.0705,5.6,2019,1,January,14,Monday
497-37-6538,Alex,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,432.9885,2019-01-17,3:15:00 PM,Ewallet,412.37,4.761904762,20.6185,9.7,2019,1,January,17,Thursday
651-96-5970,Alex,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,2019-03-03,8:06:00 PM,Credit card,46.41,4.761904762,2.3205,4.0,2019,3,March,3,Sunday
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,8:21:00 PM,Credit card,274.2,4.761904762,13.71,9.2,2019,2,February,15,Friday
744-16-7898,Cairo,Mandalay,Normal,Female,Home and lifestyle,97.37,10,48.685,1022.385,2019-01-15,1:48:00 PM,Credit card,973.7,4.761904762,48.685,4.9,2019,1,January,15,Tuesday
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,12:52:00 PM,Credit card,648.2,4.761904762,32.41,9.3,2019,2,February,27,Wednesday
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,12:28:00 PM,Credit card,93.22,4.761904762,4.661,6.6,2019,2,February,26,Tuesday
605-83-1050,Cairo,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2019-03-15,4:26:00 PM,Ewallet,54.36,4.761904762,2.718,4.3,2019,3,March,15,Friday
443-60-9639,Giza,Naypyitaw,Member,Female,Home and lifestyle,60.87,1,3.0435,63.9135,2019-01-24,1:24:00 PM,Cash,60.87,4.761904762,3.0435,5.5,2019,1,January,24,Thursday
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,3:15:00 PM,Cash,244.9,4.761904762,12.245,8.1,2019,2,February,22,Friday
359-94-5395,Cairo,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2019-03-15,10:50:00 AM,Credit card,92.78,4.761904762,4.639,9.8,2019,3,March,15,Friday
401-09-4232,Giza,Naypyitaw,Member,Male,Home and lifestyle,86.69,5,21.6725,455.1225,2019-02-11,6:38:00 PM,Ewallet,433.45,4.761904762,21.6725,9.4,2019,2,February,11,Monday
751-15-6198,Cairo,Mandalay,Normal,Male,Sports and travel,23.01,6,6.903,144.963,2019-01-12,4:45:00 PM,Ewallet,138.06,4.761904762,6.903,7.9,2019,1,January,12,Saturday
324-41-6833,Giza,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,2019-03-03,7:30:00 PM,Ewallet,241.6,4.761904762,12.08,5.1,2019,3,March,3,Sunday
474-33-8305,Giza,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2019-03-23,1:23:00 PM,Ewallet,471.73,4.761904762,23.5865,6.9,2019,3,March,23,Saturday
759-29-9521,Alex,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,2019-03-04,11:27:00 AM,Cash,440.64,4.761904762,22.032,8.0,2019,3,March,4,Monday
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,11:12:00 AM,Cash,680.31,4.761904762,34.0155,8.0,2019,2,February,23,Saturday
220-68-6701,Alex,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2019-03-17,4:36:00 PM,Cash,309.88,4.761904762,15.494,4.2,2019,3,March,17,Sunday
618-34-8551,Alex,Yangon,Normal,Female,Sports and travel,93.18,2,9.318,195.678,2019-01-16,6:41:00 PM,Credit card,186.36,4.761904762,9.318,8.5,2019,1,January,16,Wednesday
257-60-7754,Alex,Yangon,Normal,Female,Electronic accessories,50.23,4,10.046,210.966,2019-01-08,5:12:00 PM,Cash,200.92,4.761904762,10.046,9.0,2019,1,January,8,Tuesday
559-61-5987,Cairo,Mandalay,Normal,Female,Health and beauty,17.75,1,0.8875,18.6375,2019-01-14,10:38:00 AM,Cash,17.75,4.761904762,0.8875,8.6,2019,1,January,14,Monday
189-55-2313,Giza,Naypyitaw,Normal,Female,Fashion accessories,62.18,10,31.09,652.89,2019-01-31,10:33:00 AM,Ewallet,621.8,4.761904762,31.09,6.0,2019,1,January,31,Thursday
565-91-4567,Cairo,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2019-03-15,2:38:00 PM,Ewallet,86.0,4.761904762,4.3,6.2,2019,3,March,15,Friday
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,6:06:00 PM,Credit card,402.6,4.761904762,20.13,5.0,2019,2,February,24,Sunday
815-04-6282,Giza,Naypyitaw,Member,Female,Sports and travel,64.97,5,16.2425,341.0925,2019-02-08,12:52:00 PM,Credit card,324.85,4.761904762,16.2425,6.5,2019,2,February,8,Friday
674-56-6360,Alex,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2019-03-22,2:00:00 PM,Cash,95.15,4.761904762,4.7575,6.0,2019,3,March,22,Friday
778-34-2523,Alex,Yangon,Member,Female,Electronic accessories,48.62,8,19.448,408.408,2019-01-24,10:57:00 AM,Cash,388.96,4.761904762,19.448,5.0,2019,1,January,24,Thursday
499-27-7781,Cairo,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2019-03-14,4:45:00 PM,Ewallet,425.68,4.761904762,21.284,5.0,2019,3,March,14,Thursday
477-59-2456,Giza,Naypyitaw,Normal,Female,Fashion accessories,45.44,7,15.904,333.984,2019-01-23,11:15:00 AM,Cash,318.08,4.761904762,15.904,9.2,2019,1,January,23,Wednesday
832-51-6761,Alex,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,284.592,2019-01-19,8:29:00 PM,Ewallet,271.04,4.761904762,13.552,9.6,2019,1,January,19,Saturday
869-11-3082,Cairo,Mandalay,Member,Male,Health and beauty,96.16,4,19.232,403.872,2019-01-27,8:03:00 PM,Credit card,384.64,4.761904762,19.232,8.4,2019,1,January,27,Sunday
190-59-3964,Cairo,Mandalay,Member,Male,Food and beverages,47.16,5,11.79,247.59,2019-02-03,2:35:00 PM,Credit card,235.8,4.761904762,11.79,6.0,2019,2,February,3,Sunday
366-43-6862,Cairo,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2019-03-25,4:32:00 PM,Ewallet,211.56,4.761904762,10.578,6.7,2019,3,March,25,Monday
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,10:10:00 AM,Credit card,95.36,4.761904762,4.768,4.1,2019,2,February,24,Sunday
784-21-9238,Giza,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.6785,2019-02-07,2:15:00 PM,Cash,10.17,4.761904762,0.5085,5.9,2019,2,February,7,Thursday
276-75-6884,Alex,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,2019-03-04,10:05:00 AM,Cash,206.13,4.761904762,10.3065,8.7,2019,3,March,4,Monday
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,11:36:00 AM,Credit card,420.56,4.761904762,21.028,4.5,2019,2,February,14,Thursday
569-76-2760,Alex,Yangon,Member,Female,Sports and travel,22.01,4,4.402,92.442,2019-01-29,6:15:00 PM,Credit card,88.04,4.761904762,4.402,6.6,2019,1,January,29,Tuesday
222-42-0244,Cairo,Mandalay,Member,Female,Health and beauty,72.11,9,32.4495,681.4395,2019-01-28,1:53:00 PM,Credit card,648.99,4.761904762,32.4495,7.7,2019,1,January,28,Monday
760-53-9233,Alex,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2019-03-26,6:37:00 PM,Credit card,123.84,4.761904762,6.192,8.5,2019,3,March,26,Tuesday
538-22-0304,Giza,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2019-03-24,6:27:00 PM,Cash,649.5,4.761904762,32.475,5.2,2019,3,March,24,Sunday
416-17-9926,Alex,Yangon,Member,Female,Electronic accessories,74.22,10,37.11,779.31,2019-01-01,2:42:00 PM,Credit card,742.2,4.761904762,37.11,4.3,2019,1,January,1,Tuesday
237-44-6163,Alex,Yangon,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,2019-01-24,5:43:00 PM,Cash,84.48,4.761904762,4.224,7.6,2019,1,January,24,Thursday
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,6:37:00 PM,Cash,250.28,4.761904762,12.514,9.5,2019,2,February,25,Monday
343-75-9322,Cairo,Mandalay,Member,Female,Sports and travel,11.85,8,4.74,99.54,2019-01-09,4:34:00 PM,Cash,94.8,4.761904762,4.74,4.1,2019,1,January,9,Wednesday
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,2:42:00 PM,Ewallet,91.3,4.761904762,4.565,9.2,2019,2,February,14,Thursday
